JobId,Length,LengthP99,Admitted,Deadline,Started,Finished,State
68,160.7000804217551,236.7547607421875,558252.4711278497,608252.4711278497,558252.4711278497,558413.1712082714,past_due
69,162.06744379452633,236.7547607421875,571371.1879860699,621371.1879860699,571371.1879860699,571533.2554298645,past_due
70,209.41278926608362,236.7547607421875,574678.9501089123,624678.9501089123,574678.9501089123,574888.3628981784,past_due
71,196.8275868423602,236.7547607421875,597596.2722722738,647596.2722722738,597596.2722722738,597793.0998591161,past_due
72,181.23501839194088,236.7547607421875,611463.276733791,661463.276733791,611463.276733791,611644.511752183,past_due
73,172.06496273455483,236.7547607421875,615952.1108413249,665952.1108413249,615952.1108413249,616124.1758040595,past_due
74,205.112593774327,236.7547607421875,618076.3275525403,668076.3275525403,618076.3275525403,618281.4401463147,past_due
75,185.097000054447,236.7547607421875,622183.6509968879,672183.6509968879,622183.6509968879,622368.7479969424,past_due
76,174.65158726965328,236.7547607421875,623954.0875897638,673954.0875897638,623954.0875897638,624128.7391770334,past_due
77,169.47553545875635,236.7547607421875,626503.7251453215,676503.7251453215,626503.7251453215,626673.2006807802,past_due
78,170.660113257405,236.7547607421875,627239.3410298076,677239.3410298076,627239.3410298076,627410.0011430649,past_due
79,162.22033988951304,236.7547607421875,628978.301541487,678978.301541487,628978.301541487,629140.5218813765,past_due
80,184.97464200506911,236.7547607421875,650596.4535583166,700596.4535583166,650596.4535583166,650781.4282003216,past_due
81,161.82833045892122,236.7547607421875,659435.7772978054,709435.7772978054,659435.7772978054,659597.6056282644,past_due
82,230.36439279899162,236.7547607421875,686486.7059980661,736486.7059980661,686486.7059980661,686717.0703908651,past_due
83,176.84405655237762,236.7547607421875,689990.6810078499,739990.6810078499,689990.6810078499,690167.5250644023,past_due
84,161.83357073213986,236.7547607421875,696610.6907733276,746610.6907733276,696610.6907733276,696772.5243440598,past_due
85,205.17623843885332,236.7547607421875,698658.8457798868,748658.8457798868,698658.8457798868,698864.0220183256,past_due
86,229.93821233563563,236.7547607421875,701729.7264160884,751729.7264160884,701729.7264160884,701959.6646284241,past_due
87,200.3342769836442,236.7547607421875,720992.6593551682,770992.6593551682,720992.6593551682,721192.9936321519,past_due
88,167.31610112471762,236.7547607421875,723528.1988936162,773528.1988936162,723528.1988936162,723695.514994741,past_due
89,209.10434796746642,236.7547607421875,723852.1170467448,773852.1170467448,723852.1170467448,724061.2213947122,past_due
90,160.51019007414158,236.7547607421875,724277.823744626,774277.823744626,724277.823744626,724438.3339347001,past_due
91,178.16199262190136,236.7547607421875,727713.6286348018,777713.6286348018,727713.6286348018,727891.7906274238,past_due
92,173.50580647532354,236.7547607421875,730841.4774331333,780841.4774331333,730841.4774331333,731014.9832396086,past_due
93,160.21140714030543,236.7547607421875,768964.1720247644,818964.1720247644,768964.1720247644,769124.3834319047,past_due
94,161.00697809448565,236.7547607421875,774561.8675588358,824561.8675588358,774561.8675588358,774722.8745369302,past_due
95,215.5657289309248,236.7547607421875,786798.586230524,836798.586230524,786798.586230524,787014.1519594549,past_due
96,160.37149624193088,236.7547607421875,828229.1474354346,878229.1474354346,828229.1474354346,828389.5189316765,past_due
97,165.49564495133473,236.7547607421875,852044.2543209958,902044.2543209958,852044.2543209958,852209.7499659471,past_due
98,186.85728730702567,236.7547607421875,852947.7626044198,902947.7626044198,852947.7626044198,853134.6198917269,past_due
99,165.52138940014177,236.7547607421875,881480.8529741445,931480.8529741445,881480.8529741445,881646.3743635446,past_due
100,172.0682704879896,236.7547607421875,893622.2264639531,943622.2264639531,893622.2264639531,893794.2947344411,past_due
101,187.05707808878833,236.7547607421875,899398.8335332138,949398.8335332138,899398.8335332138,899585.8906113026,past_due
102,167.85916286195294,236.7547607421875,907925.6144045974,957925.6144045974,907925.6144045974,908093.4735674594,past_due
103,173.46976554503934,236.7547607421875,911501.5458782475,961501.5458782475,911501.5458782475,911675.0156437925,past_due
104,165.3510635447078,236.7547607421875,912748.0161703863,962748.0161703863,912748.0161703863,912913.3672339311,past_due
105,228.22399489011093,236.7547607421875,919523.7187995984,969523.7187995984,919523.7187995984,919751.9427944885,past_due
106,177.30768727216,236.7547607421875,930010.6053847449,980010.6053847449,930010.6053847449,930187.9130720171,past_due
107,170.6334016505619,236.7547607421875,934367.7861238279,984367.7861238279,934367.7861238279,934538.4195254785,past_due
108,166.85836635049475,236.7547607421875,934939.862648287,984939.862648287,934939.862648287,935106.7210146375,past_due
109,164.15350654206225,236.7547607421875,938621.7268068859,988621.7268068859,938621.7268068859,938785.880313428,past_due
110,184.5648847305594,236.7547607421875,946043.6523270771,996043.6523270771,946043.6523270771,946228.2172118077,past_due
111,167.58662951599328,236.7547607421875,951506.7663342062,1001506.7663342062,951506.7663342062,951674.3529637222,past_due
112,178.82338767225372,236.7547607421875,973095.923836183,1023095.923836183,973095.923836183,973274.7472238553,past_due
113,162.68592725840966,236.7547607421875,984767.181717559,1034767.181717559,984767.181717559,984929.8676448175,past_due
114,251.53938782641706,236.7547607421875,987247.3532870841,1037247.3532870841,987247.3532870841,987498.8926749106,past_due
115,200.08273466998315,236.7547607421875,990554.6410596712,1040554.6410596712,990554.6410596712,990754.7237943412,past_due
